"W 1901 r. Lenin założył gazetę popularyzującą idee rewolucyjne. Jaki nosiła tytuł?";"„Iskra”";"ZSRR: Polityka, Historia, Gospodarka"
"Od 1930 r. przodownik pracy w ZSRR otrzymywał tytuł pochodzący od nazwiska górnika z Donbasu. Jak brzmiał ten tytuł?";"Stachanowiec";"ZSRR: Polityka, Historia, Gospodarka"
"Jakim skrótem oznaczono naddźwiękowy samolot pasażerski konstrukcji Tupolewa, odpowiednik Concorde’a?";"TU-144";"ZSRR: Polityka, Historia, Gospodarka"
"Z którego okrętu padły strzały dające sygnał do szturmu na Pałac Zimowy 7 XI 1917 r.?";"Z krążownika „Aurora”";"ZSRR: Polityka, Historia, Gospodarka"
"Jak nazywało się spółdzielcze gospodarstwo rolne w ZSRR, użytkujące ziemię państwową?";"Kołchoz";"ZSRR: Polityka, Historia, Gospodarka"
"Czy ZSRR brał udział w wojnie koreańskiej?";"Nie";"ZSRR: Polityka, Historia, Gospodarka"
"Jaka była poprzednia, do X 1952 r., nazwa Komunistycznej Partii Związku Radzieckiego (KPZR)?";"Wszechzwiązkowa Komunistyczna Partia (bolszewików) – WKP(b)";"ZSRR: Polityka, Historia, Gospodarka"
"Kto po 1945 r. przejął Wyspy Kurylskie od Japonii?";"ZSRR";"ZSRR: Polityka, Historia, Gospodarka"
"Jak nazywała się wprowadzona w 1922 r. złota jednostka monetarna ZSRR?";"Czerwonec";"ZSRR: Polityka, Historia, Gospodarka"
"Jak nazywano Andrieja Gromykę (1909–1989), wieloletniego szefa radzieckiej dyplomacji, na Zachodzie?";"„Mister Niet”";"ZSRR: Polityka, Historia, Gospodarka"
"Jak brzmiała do 1946 r. oficjalna nazwa Armii Radzieckiej?";"Armia Czerwona";"ZSRR: Polityka, Historia, Gospodarka"
"Kto był ostatnim prezydentem ZSRR?";"Michaił Gorbaczow";"ZSRR: Polityka, Historia, Gospodarka"
"Jak nazywa się cykl utworów Stefana Żeromskiego, stanowiący rodzaj powieści autobiograficznej?";"„Dzienniki”";"Żeromski Stefan"
"Cezary Baryka to główny bohater jednej z powieści Stefana Żeromskiego. Której?";"„Przedwiośnie”";"Żeromski Stefan"
"W którym roku umarł Stefan Żeromski?";"W 1925 roku";"Żeromski Stefan"
"Ewa Pobratyńska to główna bohaterka której powieści Stefana Żeromskiego?";"„Dzieje grzechu”";"Żeromski Stefan"
"Przełęcki – docent fizyki – to bohater utworu Stefana Żeromskiego. Którego?";"„Uciekła mi przepióreczka”";"Żeromski Stefan"
"Bohaterem której powieści Stefana Żeromskiego jest Marcin Borowicz?";"„Syzyfowe prace”";"Żeromski Stefan"
"W którym roku Stefan Żeromski otrzymał literacką Nagrodę Nobla?";"Nie został laureatem tego wyróżnienia";"Żeromski Stefan"
"Bohaterem której powieści Stefana Żeromskiego był Rafał Olbromski?";"„Popioły”";"Żeromski Stefan"
"Na którym przylądku znajduje się latarnia morska im. Stefana Żeromskiego i Muzeum Latarnictwa?";"Rozewie, najdalej na północ wysunięty punkt w Polsce";"Żeromski Stefan"
"Jak ma na imię córka Stefana Żeromskiego?";"Monika";"Żeromski Stefan"
"Czy w Nałęczowie znajduje się muzeum Bolesława Prusa czy Stefana Żeromskiego?";"Oba";"Żeromski Stefan"
"Proszę wymienić pseudonimy, których używał Stefan Żeromski.";"Maurycy Zych i Józef Katerla";"Żeromski Stefan"
"Doktor Judym to postać z której powieści Żeromskiego?";"„Ludzie bezdomni”";"Żeromski Stefan"
"W którym roku urodził się Stefan Żeromski?";"W 1864 roku";"Żeromski Stefan"
"Jak brzmi tytuł powieści wydanej w 1912 roku, która opowiada o wydarzeniach powstania styczniowego?";"„Wierna rzeka”";"Żeromski Stefan"
"Jaki symbol chemiczny ma wodór?";"H";"Chemia"
"Jaki symbol chemiczny ma tlen?";"O";"Chemia"
"Jaki symbol chemiczny ma azot?";"N";"Chemia"
"Jaki symbol chemiczny ma żelazo?";"Fe";"Chemia"
"Jaki symbol chemiczny ma miedź?";"Cu";"Chemia"
"Jaki symbol chemiczny ma srebro?";"Ag";"Chemia"
"Jaki symbol chemiczny ma rtęć?";"Hg";"Chemia"
"Z ilu szesnastek składa się cała nuta?";"16";"Muzyka: Klasyka Światowa"
"Na dworze króla którego państwa pracował Francisco Goya?";"Hiszpanii";"Malarstwo, Rzeźba, Architektura"
"Który święty jest patronem jarmarku w Gdańsku na przełomie lipca i sierpnia?";"św. Dominik";"Święci"
"Jaką literą oznaczony jest w Polsce samochód do nauki jazdy?";"L";"Transport"
"Co stanowi pierwszy pokarm nowonarodzonych ssaków?";"Mleko";"Biologia"
"Ile razy można być wybranym na Prezydenta RP?";"Dwa razy";"Polska: Polityka i Gospodarka"
"W którym dziele widnieje napis «Porzućcie wszelką nadzieję, wy, którzy wchodzicie»?";"„Boska komedia” Dantego";"Literatura: Klasyka Światowa"
"Ile ścian ma prostopadłościan?";"6";"Matematyka"
"Jak nazywa się ostatni czwartek karnawału, w którym tradycyjnie je się pączki?";"Tłusty Czwartek";"Etnografia"
"Kim z pochodzenia jest Masztalski – Ślązakiem, Mazurem czy Kaszubem?";"Ślązakiem";"Polska: Kultura, Sztuka, Nauka"
"Jaki symbol chemiczny ma krzem?";"Si";"Chemia"
"Odmianą którego warzywa może być sałata masłowa lub rzymska?";"Sałaty";"Botanika"
"Który kontynent jest najmniejszy?";"Australia";"Geografia Fizyczna"
"Jak nazywa się cena waluty obowiązująca za granicą?";"Kurs";"Ekonomia"
"Ile galaktyk nosi nazwę Obłoku Magellana?";"Dwie";"Astronomia i Astrologia"
"Który obraz ma większą rozdzielczość – 4K czy Full HD?";"4K";"Technologia"
"Liść którego drzewa widnieje na fladze Kanady?";"Klonu";"Symbole państw"
"Jak miał na imię malarz Modigliani?";"Amedeo";"Malarstwo, Rzeźba, Architektura"
"Jak nazywa się jednoczesny wystrzał z wielu karabinów lub armat?";"Salwa";"Broń"
"Które dwa języki europejskie nazywa się klasycznymi?";"Łacinę i grekę";"Języki"
"Jeziora Śniardwy i Mamry to jeziora morenowe czy rynnowe?";"Morenowe";"Geografia Fizyczna"
"Elementem galowego munduru którego rodzaju wojsk jest białe czapko–furażerka?";"Marynarki Wojennej";"Armie Świata"
"Jakie zwierzęta są w gestii masztalerza?";"Konie";"Rolnictwo i Agrokultura"
"Z jakich pierwiastków zbudowana jest cząsteczka etanolu?";"Węgiel, wodór, tlen";"Chemia"
"W którym roku Szare Szeregi przeprowadziły akcję pod Arsenałem?";"1943";"II Wojna Światowa"
"Czy liczba pierwsza może być parzysta?";"Tak, liczba 2";"Matematyka"
"Choroba Hashimoto dotyczy którego gruczołu?";"Tarczycy";"Medycyna"
"Kurt Waldheim był sekretarzem generalnym której organizacji?";"ONZ";"ONZ"
"Jak nazywa się zjawisko dźwiękonaśladowcze w języku (wyraz z greki)?";"Onomatopeja";"Język Polski"
"Czy czas absolutny jest pojęciem hipotetycznym?";"Tak";"Fizyka"
"Jaki kolor występuje w nazwie gatunkowej rekina ludojada?";"Biały";"Zoologia"
"Jakie kontynenty oddziela Cieśnina Beringa?";"Azję i Amerykę Północną";"Geografia Fizyczna"
"Jak nazywa się duet muzyczny Lennox–Stewart?";"Eurythmics";"Muzyka: Pop"
"„ZPRP” to skrót związku sportowego jakiej dyscypliny?";"Piłki ręcznej";"Sport"
"Unicode to sposób kodowania znaków, system operacyjny czy rodzaj dysku?";"Sposób kodowania";"Komputery i Informatyka"
"W którym kraju powstaje ser Radamer?";"W Polsce";"Dania i Napoje"
"Jak nazywa się gwiazdor filmów z serii „Matrix”?";"Keanu Reeves";"Film"
"Ilu polskich królów nosiło imię Stanisław?";"Dwóch";"Dynastie i Rodziny Królewskie"
"Komu przypisuje się słowa „O tempora, o mores!”?";"Cyceronowi";"Literatura Antyczna"
"Jaką przyprawę otrzymuje się z ostryżu długiego?";"Kurkumę";"Dania i Napoje"
"Który polski poeta popularyzował twórczość Papuszy?";"Julian Tuwim";"Literatura Polska"
"Który izraelski premier zaproponował Einsteinowi urząd prezydenta?";"David Ben-Gurion";"Historia XX w."
"W którym kraju khmerski jest językiem urzędowym?";"Kambodży";"Języki"
"Jak nazywa się pudełko utrzymujące odpowiednią wilgotność cygar?";"Humidor";"Dania i Napoje"
"Jakie narządy bada miologia?";"Mięśnie";"Medycyna"
"Kto jest bohaterem filmu Andrzeja Wajdy „Powidoki”?";"Władysław Strzemiński";"Film"
"W którym wieku powstało Warszawskie Towarzystwo Cyklistów?";"XIX w.";"Sport"
"Jak miała na imię żona faraona Echnatona?";"Nefretete";"Historia Starożytna"
"Jaką jednostkę kąta płaskiego stosuje układ SI?";"Radian";"Matematyka"
"Za panowania którego króla wybuchł bunt Kostki-Napierskiego?";"Jana Kazimierza";"Polska: Historia"
"Ile planet krąży bliżej Słońca niż Ziemia?";"Dwie – Merkury i Wenus";"Astronomia i Astrologia"
"Czy poznański Pyrkon to festiwal ziemniaka czy fantastyki?";"Fantastyki";"Kultura i Sztuka"
"W jakim zbiorze opowiadań występuje Rikki-Tikki-Tavi?";"„Księga dżungli”";"Literatura: Klasyka Światowa"
"Na którym południku przebiega Międzynarodowa Linia Zmiany Daty?";"180°";"Kalendarz i Czas"
"Jak nazywa się środek cieniujący używany w badaniach rentgenowskich?";"Kontrast";"Medycyna"
"Łaciński termin „Pan” oznacza którą małpę człekokształtną?";"Szympansa";"Zoologia"
"Jaką większość (ułamkiem) Sejm odrzuca weto prezydenta?";"3/5";"Prawo"
"W którym mieście znajdują się zbiory Museum Pergamon?";"Berlin";"Malarstwo, Rzeźba, Architektura"
"Jak inaczej określa się ogół adwokatów?";"Palestra";"Prawo"
"Czy welociraptor był drapieżny, czy roślinożerny?";"Drapieżny";"Prehistoria"
"Kto przejmuje urząd po śmierci prezydenta USA?";"Wiceprezydent";"USA: Polityka i Gospodarka"
"Enduro to rajdy samochodowe czy motocyklowe?";"Motocyklowe";"Sport"
"Która grupa zawodowa jest oceniana podczas hospitacji?";"Nauczyciele";"Edukacja"
"Jak nazywa się kostka domina z pustym polem?";"Mydło";"Gry i Hazard"
"Jak brzmi nazwisko inżyniera z filmu „Rejs”?";"Mamoń";"Film"
"Jak nazywają się organizmy powstałe z symbiozy grzybów i glonów?";"Porosty";"Biologia"
"Czy rzeczownik zbiorowy może występować w liczbie pojedynczej?";"Tak";"Język Polski"
"Kto rządził Austrią w czasie I rozbioru Polski?";"Maria Teresa";"Dynastie i Rodziny Królewskie"
"W którym mieście uruchomiono pierwsze metro na świecie?";"Londynie";"Transport"
"Jaką bronią włada Thor w mitologii nordyckiej?";"Młotem";"Mitologia Nordycka"
"Jakiego kształtu jest boisko do krykieta?";"Owalnego";"Sport"
"Kto napisał „Figliki” (XVI w.)?";"Mikołaj Rej";"Literatura Polska"
"Ile promili to 5 %?";"50";"Miary i Wagi"
"Pod jakim europejskim miastem działa Wielki Zderzacz Hadronów?";"Genewą";"Fizyka"
"Jakim narządem oddychają owady?";"Tchawkami";"Zoologia"
"Rosarium to ogród głównie z jakimi kwiatami?";"Różami";"Botanika"
"Jaki znak podwyższa ocenę szkolną o „pół stopnia”?";"Plus";"Edukacja"
"Jak nazywa się bal odbywający się około trzech miesięcy przed maturą?";"Studniówka";"Edukacja"
"Ile litrów ma jeden metr sześcienny?";"1000";"Miary i Wagi"
"Czy delfiny są drapieżnikami?";"Tak";"Zoologia"
"Jak nazywa się osoba chodząca we śnie?";"Lunatyk (somnambulik)";"Medycyna"
"Fidel Castro był dyktatorem którego państwa?";"Kuby";"Polityka i Politycy"
"Która figura geometryczna nosi nazwę przyrządu gimnastycznego?";"Trapez";"Matematyka"
"Co oznacza przysłowie «Dolewać oliwy do ognia»?";"Pogorszyć sytuację";"Powiedzenia i Przysłowia"
"Jakie zwierzę jest symbolem Białowieskiego Parku Narodowego?";"Żubr";"Zoologia"
"Super Bowl jest finałem której dyscypliny?";"Futbolu amerykańskiego";"Sport"
"Żółty barwnik roślin to chlorofil czy ksantofil?";"Ksantofil";"Biologia"
"Jak po łacinie brzmi określenie osoby niepożądanej?";"Persona non grata";"Języki"
"Jakiego koloru kwitnie forsycja?";"Żółtego";"Botanika"
"Jak nazywa się miś stworzony przez Michaela Bonda?";"Paddington";"Literatura Współczesna"
"Ile muz wyróżniano w mitologii greckiej?";"Dziewięć";"Mitologia Grecka i Rzymska"
"Kto wtaczał głaz na szczyt góry w mitologii greckiej?";"Syzyf";"Mitologia Grecka i Rzymska"
"Wahadłowy, biologiczny, słoneczny – co to za urządzenie?";"Zegar";"Nauka"
"Film pełen pojedynków na szable to kino płaszcza i…?";"Szpady";"Film"
"Czy gawron jest samcem wrony?";"Nie";"Zoologia"
"Ile zer ma kwadrylion?";"24";"Matematyka"
"Jak nazywa się pozbawiona światła strefa głębin oceanicznych?";"Abisal";"Morza i Oceany"
"Czy infradźwięki są niesłyszalne, bo ich częstotliwość jest zbyt niska czy zbyt wysoka?";"Zbyt niska";"Fizyka"
"Czego używają zawodnicy w bowlingu?";"Kuli";"Sport"
"Z którego kraju pochodzi epos „Ramajana”?";"Indii";"Literatura Antyczna"
"Jak nazywa się wspólna kategoria gazowych planet Jowisz, Saturn, Uran i Neptun?";"Gazowe olbrzymy";"Astronomia i Astrologia"
"W której musicalowej wsi mieszka Tevje?";"Anatewka";"Teatr Współczesny"
"Skrót RGB odnosi się do modelu barw czy partii politycznej?";"Modelu barw";"Technologia"
"Spadek cen akcji na giełdzie to hossa czy bessa?";"Bessa";"Ekonomia"
"Traktat z którego miasta powołał Europejską Wspólnotę Gospodarczą?";"Rzym";"Europa: Polityka i Gospodarka"
"Elektrum to naturalny stop jakich metali?";"Złota i srebra";"Chemia"
"Czy dekagon to figura geometryczna?";"Tak (dziesięciokąt)";"Matematyka"
"W którym stuleciu powstał alfabet Morse’a?";"XIX w.";"Historia techniki"
"Ile dzieł napisał Sokrates?";"Żadnego";"Filozofia"
"Jakie organy tworzą Radę Gabinetową w Polsce?";"Prezydent i Rada Ministrów";"Prawo"
"Ile atomów wodoru ma cząsteczka HCl?";"Jeden";"Chemia"
"Jaka jest najmniejsza liczba doskonała?";"6";"Matematyka"
"Czy kawa rozpuszczalna powstaje z kawy naturalnej?";"Tak";"Dania i Napoje"
"Jakiego koloru jest słynna marynarka dla zwycięzcy turnieju Masters?";"Zielona";"Sport"
"Kto napisał tragedię „Król Edyp”?";"Sofokles";"Literatura: Klasyka Światowa"
"Greckie słowo „daktylos” oznacza…?";"Palec";"Języki"
"Na którym półwyspie leżą Góry Kantabryjskie?";"Iberyjskim";"Geografia Fizyczna"
"Z kory jakiego drzewa pozyskuje się chininę?";"Chinowca";"Botanika"
"W ruinach którego miasta odkryto Kodeks Hammurabiego?";"Suzy";"Archeologia"
"W którym roku przyznano pierwszą Nagrodę Turinga?";"1966";"Komputery i Informatyka"
"Którym dniem kończy się karnawał (w Polsce)?";"Wtorkiem przed Środą Popielcową";"Etnografia"
"Jakiego koloru jest flaga sygnalizująca chorobę zakaźną na statku?";"Żółta";"Transport"
"Które miasto — Warszawa czy Londyn — leży dalej na południe?";"Londyn";"Geografia"
"Czy krzem występuje w naturze w stanie wolnym?";"Nie";"Chemia"
"Dźwięki którego instrumentu zaczarowały kamienie w Tebach?";"Liry";"Mitologia Grecka i Rzymska"
"Jak z francuskiego nazywa się znawca rzeczy pięknych?";"Koneser";"Języki"
"Do którego zakonu należał Piotr Skarga?";"Jezuitów";"Kościoły i Religie Świata"
"Czy dżdżownice prowadzą nocny tryb życia?";"Tak";"Zoologia"
"Jak z tureckiego nazywa się wąska, głęboka dolina rzeczna o stromych zboczach?";"Jaila";"Geografia Fizyczna"
"Jaki język urzędowy obowiązuje w Belize?";"Angielski";"Języki"
"Pęd wyliczamy mnożąc prędkość przez…?";"Masę";"Fizyka"
"Jakie nazwisko noszą Bilbo i Frodo z „Władcy Pierścieni”?";"Baggins";"Literatura: Klasyka Światowa"
"Jak nazywa się bezbarwna żywica do werniksowania obrazów?";"Werniks";"Malarstwo, Rzeźba, Architektura"
"Czy ludzkie ciało przewodzi prąd elektryczny?";"Tak";"Fizyka"
"Jak nazywa się zielonkawy nalot na miedzi i jej stopach?";"Patyna (śniedź)";"Chemia"
"Kto wyreżyserował seriale „Czterdziestolatek” i „Wojna domowa”?";"Jerzy Gruza";"Film"
"W którym roku zniesiono liberum veto?";"1791";"Polska: Historia"
"Na jakim przylądku stoi latarnia im. Stefana Żeromskiego?";"Rozewie";"Polska: Geografia"
"Kto powiedział „Człowiekiem jestem i nic co ludzkie nie jest mi obce”?";"Terencjusz";"Literatura Antyczna"
"Czy pająki mają serce?";"Tak";"Zoologia"
"Która rzeka, według hinduizmu, wypływa spod stóp Brahmy?";"Ganges";"Kościoły i Religie Świata"
"Jak w tenisie nazywa się wysokie przerzucenie piłki nad rywalem?";"Lob";"Sport: Tenis"
"Czyj konny pomnik stoi przed Pałacem Prezydenckim w Warszawie?";"Księcia Józefa Poniatowskiego";"Malarstwo, Rzeźba, Architektura"
"Czym jest prerogatywa – przywilejem czy nakazem?";"Przywilejem";"Prawo"
"W jakim mieście urodzili się muzycy Henryk Wieniawski i Krzysztof Cugowski?";"Lublin";"Muzyka Polska"
"Ile powstało pełnometrażowych filmów z cyklu „Powrót do przyszłości”?";"3";"Film"
"Czego sześciokąt ma więcej – kątów czy przekątnych?";"Przekątnych";"Matematyka"
"Kto panował w Wielkiej Brytanii podczas II wojny światowej?";"Jerzy VI";"II Wojna Światowa"
"Nad jaką rzeką przerzucony jest w Lizbonie most Vasco da Gamy?";"Tag (Tejo)";"Transport"
"Jak nazywa się rzemieślnik stawiający piece?";"Zdun";"Budownictwo"
"Do pojemników jakiego koloru wrzuca się papier i tekturę?";"Niebieskiego";"Ekologia"
"W którym hiszpańskim mieście toczy się akcja powieści „Cień wiatru”?";"Barcelona";"Literatura Współczesna"
"Co oznacza skrót RSVP umieszczany na zaproszeniach?";"Prośbę o potwierdzenie przybycia";"Języki"
"Nad którym morzem leżała starożytna Fenicja?";"Śródziemnym";"Historia Starożytna"
"Co znaczy łacińskie powiedzenie «nolens volens»?";"Chcąc nie chcąc";"Powiedzenia i Przysłowia"
"Podczas szturmu na które miasto zginął Kazimierz Pułaski?";"Savannah";"Historia Nowożytna"
"Nad którą rzeką rozgrywa się akcja „Nad Niemnem” Elizy Orzeszkowej?";"Nad Niemnem";"Literatura Polska"
"Czy benzen jest węglowodorem?";"Tak";"Chemia"
"W co – według mitu – został przemieniony Narcyz?";"W kwiat";"Mitologia Grecka i Rzymska"
"Ilu zawodników liczy drużyna siatkówki plażowej?";"Dwóch";"Sport"
"Który prezydent USA jako pierwszy usłyszał zarzuty karne?";"Donald Trump";"USA: Polityka i Gospodarka"
"Nad którym morzem leży wyspa Bornholm?";"Bałtyckim";"Geografia Fizyczna"
"Jak nazywa się tekst słowny opery?";"Libretto";"Muzyka: Opera"
"Wielka Niedźwiedzica to gwiazdozbiór nieba północnego czy południowego?";"Północnego";"Astronomia i Astrologia"
